url,name,external_url,first_image,mall_type,development_status,total_tenants,property_details_json,type_of_property,mall_size_sqm,gla_sqm,retail_outlets,year_built,anchor_tenants,levels,car_parks,annual_footfall,owner_company,developer_company_name,managing_agent,leasing_agent,main_architects,main_consultant,main_contractor,retail_solutions_provider,retail_solutions_provider_service_provider_footfall_retail_analytics_technology_others,location_json,latitude,longitude,address,tenants_json,scraping_response_time,scraped_at,google_maps_url
https://www.mecsr.org/directory-shopping-centres/arcadium,Arcadium,https://www.arcadium.com.tr,https://ik.imagekit.io/mecsrweb/images/photos/main/48d4e07fe026ae2535722222f25992fc.jpg,,Existing Mall,5,"{""type_of_property"": ""Community Centre"", ""mall_size_sqm"": 40000, ""gla_sqm"": 15000, ""retail_outlets"": ""100"", ""year_built"": ""2003"", ""anchor_tenants"": ""Macro Center, Arcadium Sinemalari, Mudo, Network, Beymen Club"", ""owner_company"": ""Arcadium Yonetim Dan.ve Kiralama Hizmetleri A.S.""}",Community Centre,40000,15000,100,2003,"Macro Center, Arcadium Sinemalari, Mudo, Network, Beymen Club",,,,Arcadium Yonetim Dan.ve Kiralama Hizmetleri A.S.,,,,,,,,,,,,,"[{""name"": ""Macro Center"", ""category"": ""fashion""}, {""name"": ""Arcadium Sinemalari"", ""category"": ""other""}, {""name"": ""Mudo"", ""category"": ""other""}, {""name"": ""Network"", ""category"": ""other""}, {""name"": ""Beymen Club"", ""category"": ""other""}]",1.7632930278778076,2025-09-13T13:57:32.043077,https://www.google.com/maps/place/?q=place_id:ChIJ7zdFyew40xQR9EyXAZxbfpY
https://www.mecsr.org/directory-shopping-centres/ardis-medina-center,Ardis Medina Center,http://www.ardis.dz,https://ik.imagekit.io/mecsrweb/images/photos/main/49363be68e88d24f9eb71538308e4e3f.jpg,,Existing Mall,6,"{""type_of_property"": ""Community Centre"", ""mall_size_sqm"": 45000, ""gla_sqm"": 23326, ""levels"": 1, ""car_parks"": ""4,000"", ""retail_outlets"": ""29"", ""year_built"": ""2012"", ""anchor_tenants"": ""CAMAIEU, Tape \u00e0 l'oeil, Pimki, Orchestra, Lufian, Adidas"", ""owner_company"": ""Ardis Spa"", ""developer_company_name"": ""Ardis Spa"", ""managing_agent"": ""Ardis Spa""}",Community Centre,45000,23326,29,2012,"CAMAIEU, Tape à l'oeil, Pimki, Orchestra, Lufian, Adidas",1,"4,000",,Ardis Spa,Ardis Spa,Ardis Spa,,,,,,,"{""latitude"": 36.739066, ""longitude"": 3.1451488, ""address"": ""Maritime Pines, Mohammadia, AlgiersView On Larger Map""}",36.739066,3.1451488,"Maritime Pines, Mohammadia, AlgiersView On Larger Map","[{""name"": ""CAMAIEU"", ""category"": ""other""}, {""name"": ""Tape \u00e0 l'oeil"", ""category"": ""other""}, {""name"": ""Pimki"", ""category"": ""other""}, {""name"": ""Orchestra"", ""category"": ""other""}, {""name"": ""Lufian"", ""category"": ""other""}, {""name"": ""Adidas"", ""category"": ""sports""}]",1.8032169342041016,2025-09-13T13:57:33.930288,https://www.google.com/maps/place/?q=place_id:ChIJpc0ThYZSjhIRqpMqUtPFTxY
https://www.mecsr.org/directory-shopping-centres/ardis-oran,Ardis Oran,http://www.ardis.dz,https://ik.imagekit.io/mecsrweb/images/photos/main/106d5b06f94bbe2eee8807a9fae105f1.jpg,,Existing Mall,6,"{""type_of_property"": ""Others"", ""mall_size_sqm"": 20000, ""levels"": 1, ""car_parks"": ""1,000"", ""retail_outlets"": ""54"", ""year_built"": ""2016 Sep"", ""anchor_tenants"": ""Adidas, The Athletes Foot, Lethrex, Carre Blanc, Jennifer, Best Mountain,"", ""owner_company"": ""Ardis Spa"", ""developer_company_name"": ""Ardis Spa"", ""managing_agent"": ""Ardis Spa""}",Others,20000,,54,2016 Sep,"Adidas, The Athletes Foot, Lethrex, Carre Blanc, Jennifer, Best Mountain,",1,"1,000",,Ardis Spa,Ardis Spa,Ardis Spa,,,,,,,"{""latitude"": 35.7176707, ""longitude"": -0.5653648, ""address"": ""Bir El Djir, Oran - AlgeriaView On Larger Map""}",35.7176707,-0.5653648,"Bir El Djir, Oran - AlgeriaView On Larger Map","[{""name"": ""Adidas"", ""category"": ""sports""}, {""name"": ""The Athletes Foot"", ""category"": ""other""}, {""name"": ""Lethrex"", ""category"": ""other""}, {""name"": ""Carre Blanc"", ""category"": ""other""}, {""name"": ""Jennifer"", ""category"": ""other""}, {""name"": ""Best Mountain"", ""category"": ""other""}]",2.104992151260376,2025-09-13T13:57:35.259060,https://www.google.com/maps/place/?q=place_id:ChIJG8gWvVNjfg0RVbIAH37Vs98
https://www.mecsr.org/directory-shopping-centres/arena-mall,Arena Mall,https://www.dsc.ae/directory/,https://ik.imagekit.io/mecsrweb/images/photos/main/8659b35643097d9b6faee57c3819cd81.jpg,,Existing Mall,1,"{""type_of_property"": ""Super Regional Centre"", ""mall_size_sqm"": 176515, ""gla_sqm"": 139355, ""levels"": 2, ""car_parks"": ""7350"", ""retail_outlets"": ""300"", ""year_built"": ""2018 Q4"", ""anchor_tenants"": ""Carrefour"", ""owner_company"": ""Dubai Sports City"", ""managing_agent"": ""Dubai Sports City"", ""leasing_agent"": ""F+A Architects"", ""main_architects"": ""Dewan Architects & Engineers""}",Super Regional Centre,176515,139355,300,2018 Q4,Carrefour,2,7350,,Dubai Sports City,,Dubai Sports City,F+A Architects,Dewan Architects & Engineers,,,,,"{""latitude"": 25.0391345, ""longitude"": 55.2176352, ""address"": ""Dubai Sports City - Dubai - United Arab EmiratesView On Larger Map""}",25.0391345,55.2176352,Dubai Sports City - Dubai - United Arab EmiratesView On Larger Map,"[{""name"": ""Carrefour"", ""category"": ""hypermarket""}]",1.7002670764923096,2025-09-13T13:57:38.731540,https://www.google.com/maps/place/?q=place_id:ChIJfzSukI7cQUcRmqveEIZsrXk
https://www.mecsr.org/directory-shopping-centres/arg-tajrish,Arg Tajrish,https://www.argetejari.com,https://ik.imagekit.io/mecsrweb/images/photos/main/86b9f41b8275b61591709dbd4e377864.jpg,,Existing Mall,1,"{""type_of_property"": ""Mixed-use Properties"", ""mall_size_sqm"": 76139, ""gla_sqm"": 12787, ""levels"": 13, ""car_parks"": ""1017"", ""retail_outlets"": ""66"", ""year_built"": ""2015 Apr"", ""anchor_tenants"": ""Mix of Retail Brands and Stores"", ""owner_company"": ""Saba Mihan & Tadbir Omran Iranian"", ""managing_agent"": ""Arian Negin Arg"", ""main_architects"": ""Abnie No Andish"", ""main_contractor"": ""Taknab Engineering Co.""}",Mixed-use Properties,76139,12787,66,2015 Apr,Mix of Retail Brands and Stores,13,1017,,Saba Mihan & Tadbir Omran Iranian,,Arian Negin Arg,,Abnie No Andish,,Taknab Engineering Co.,,,"{""latitude"": 35.8079325, ""longitude"": 51.4264468, ""address"": ""- Tehran - IranView On Larger Map""}",35.8079325,51.4264468,- Tehran - IranView On Larger Map,"[{""name"": ""Mix of Retail Brands and Stores"", ""category"": ""other""}]",1.6045129299163818,2025-09-13T13:57:43.517044,https://www.google.com/maps/place/?q=place_id:ChIJa5Y9YQYGjj8RKwkgXCKZN1Y
https://www.mecsr.org/directory-shopping-centres/argan-al-bida-a,Argan Al Bida'A,https://www.alargan.com,https://ik.imagekit.io/mecsrweb/images/photos/main/982840e71130ea83f033560435ead7a3.jpg,,Existing Mall,8,"{""type_of_property"": ""Community Centre"", ""mall_size_sqm"": 22690, ""gla_sqm"": 14800, ""levels"": 2, ""car_parks"": ""350"", ""retail_outlets"": ""32"", ""year_built"": ""2007"", ""anchor_tenants"": ""Starbucks, Pizza Express, Chocolate Bar, Chillis, Costa Coffee, Nike, Friday's, Elevation Burger"", ""owner_company"": ""ALARGAN International Real Estate Company"", ""managing_agent"": ""ARGANA Hotel & Resort Co."", ""leasing_agent"": ""ALARGAN Gulf Real Estate Services"", ""main_architects"": ""Dewan Architects & Engineers"", ""main_consultant"": ""Dar Saleh Al Qallaf Engineering Consultant"", ""main_contractor"": ""Alargan National General Trading & Contracting Company""}",Community Centre,22690,14800,32,2007,"Starbucks, Pizza Express, Chocolate Bar, Chillis, Costa Coffee, Nike, Friday's, Elevation Burger",2,350,,ALARGAN International Real Estate Company,,ARGANA Hotel & Resort Co.,ALARGAN Gulf Real Estate Services,Dewan Architects & Engineers,Dar Saleh Al Qallaf Engineering Consultant,Alargan National General Trading & Contracting Company,,,"{""latitude"": 29.3208807, ""longitude"": 48.0889314, ""address"": ""Al Bida'A, - Salmiya - KuwaitView On Larger Map""}",29.3208807,48.0889314,"Al Bida'A, - Salmiya - KuwaitView On Larger Map","[{""name"": ""Starbucks"", ""category"": ""food""}, {""name"": ""Pizza Express"", ""category"": ""other""}, {""name"": ""Chocolate Bar"", ""category"": ""other""}, {""name"": ""Chillis"", ""category"": ""food""}, {""name"": ""Costa Coffee"", ""category"": ""food""}, {""name"": ""Nike"", ""category"": ""sports""}, {""name"": ""Friday's"", ""category"": ""other""}, {""name"": ""Elevation Burger"", ""category"": ""other""}]",3.0915191173553467,2025-09-13T13:57:45.684212,https://www.google.com/maps/place/?q=place_id:ChIJV_Ex6gd2zz8Rhfb79vSscFM
https://www.mecsr.org/directory-shopping-centres/argan-square,Argan Square,https://www.alargan.com,https://ik.imagekit.io/mecsrweb/images/photos/main/eb42201d989960d97a2538bce466cca0.jpg,,Existing Mall,0,"{""type_of_property"": ""Neighborhood Centre/Strip Malls"", ""mall_size_sqm"": 12883, ""gla_sqm"": 6817, ""levels"": 2, ""car_parks"": ""139"", ""retail_outlets"": ""93"", ""year_built"": ""2017"", ""owner_company"": ""ALARGAN International Real Estate Company"", ""managing_agent"": ""ALARGAN Real Estate Project Management Company"", ""leasing_agent"": ""ALARGAN Real Estate Project Management Company"", ""main_architects"": ""ALARGAN Real Estate Project Management Company"", ""main_consultant"": ""Saoud Al Muhanna / Dar Mimar Consultants"", ""main_contractor"": ""ALARGAN National General Trading & Contracting Company""}",Neighborhood Centre/Strip Malls,12883,6817,93,2017,,2,139,,ALARGAN International Real Estate Company,,ALARGAN Real Estate Project Management Company,ALARGAN Real Estate Project Management Company,ALARGAN Real Estate Project Management Company,Saoud Al Muhanna / Dar Mimar Consultants,ALARGAN National General Trading & Contracting Company,,,"{""latitude"": 29.3411468, ""longitude"": 48.0719765, ""address"": ""Al Salmiya, Salmiya KuwaitView On Larger Map""}",29.3411468,48.0719765,"Al Salmiya, Salmiya KuwaitView On Larger Map",,2.026106834411621,2025-09-13T13:57:44.574327,https://www.google.com/maps/place/?q=place_id:ChIJleZsmih2zz8RqVwSdvHv9Ww
https://www.mecsr.org/directory-shopping-centres/argan-village,Argan Village,https://www.alargan.com,https://ik.imagekit.io/mecsrweb/images/photos/main/982840e71130ea83f033560435ead7a3.jpg,,Existing Mall,3,"{""type_of_property"": ""Community Centre"", ""mall_size_sqm"": 11400, ""gla_sqm"": 19212, ""levels"": 2, ""car_parks"": ""168"", ""retail_outlets"": ""54"", ""year_built"": ""2015"", ""anchor_tenants"": ""Al Jazira Supermarket, Retail, F&B"", ""owner_company"": ""ALARGAN Bahrain"", ""managing_agent"": ""ALARGAN Bahrain"", ""leasing_agent"": ""ALARGAN Bahrain"", ""main_architects"": ""ALARGAN Bahrain"", ""main_consultant"": ""City Engineering Bureau"", ""main_contractor"": ""Abdullah Al Darazi & Sons""}",Community Centre,11400,19212,54,2015,"Al Jazira Supermarket, Retail, F&B",2,168,,ALARGAN Bahrain,,ALARGAN Bahrain,ALARGAN Bahrain,ALARGAN Bahrain,City Engineering Bureau,Abdullah Al Darazi & Sons,,,"{""latitude"": 26.2191738, ""longitude"": 50.6112688, ""address"": ""- Manama - BahrainView On Larger Map""}",26.2191738,50.6112688,- Manama - BahrainView On Larger Map,"[{""name"": ""Al Jazira Supermarket"", ""category"": ""other""}, {""name"": ""Retail"", ""category"": ""other""}, {""name"": ""F&B"", ""category"": ""other""}]",1.8315210342407227,2025-09-13T13:57:49.017983,https://www.google.com/maps/place/?q=place_id:ChIJVVVVVeCvST4RQgtUp-cGG8k
https://www.mecsr.org/directory-shopping-centres/argania,Argania,https://www.alargan.com,https://ik.imagekit.io/mecsrweb/images/photos/main/eb42201d989960d97a2538bce466cca0.jpg,,Existing Mall,0,"{""type_of_property"": ""Convenience Centre"", ""mall_size_sqm"": 2868, ""gla_sqm"": 2805, ""levels"": 2, ""retail_outlets"": ""17"", ""year_built"": ""2017"", ""owner_company"": ""ALARGAN International Real Estate Company"", ""managing_agent"": ""ALARGAN Real Estate Project Management Company"", ""leasing_agent"": ""ALARGAN Real Estate Project Management Company"", ""main_architects"": ""ALARGAN Real Estate Project Management Company"", ""main_consultant"": ""Khalid S. Al Shaygi"", ""main_contractor"": ""ALARGAN National Trading & Contracting Co.""}",Convenience Centre,2868,2805,17,2017,,2,,,ALARGAN International Real Estate Company,,ALARGAN Real Estate Project Management Company,ALARGAN Real Estate Project Management Company,ALARGAN Real Estate Project Management Company,Khalid S. Al Shaygi,ALARGAN National Trading & Contracting Co.,,,"{""latitude"": 29.3410071, ""longitude"": 47.9414164, ""address"": ""Shuwaikh , - Salmiya - KuwaitView On Larger Map""}",29.3410071,47.9414164,"Shuwaikh , - Salmiya - KuwaitView On Larger Map",,1.9008357524871826,2025-09-13T13:57:50.250553,https://www.google.com/maps/place/?q=place_id:ChIJR4j6STNxKYQRCBAmYm0geAw
https://www.mecsr.org/directory-shopping-centres/arkadia-mall,Arkadia Mall,https://ts-malls.com/,https://ik.imagekit.io/mecsrweb/images/pictures/profile/pimage-1025-230-photo.png,,Existing Mall,6,"{""type_of_property"": ""Neighborhood Centre/Strip Malls"", ""mall_size_sqm"": 55000, ""gla_sqm"": 9500, ""levels"": 10, ""car_parks"": ""400"", ""retail_outlets"": ""421"", ""year_built"": ""2000"", ""anchor_tenants"": ""Supermarket, Fun Planet, Retail Shops, KFC, Pizza Hut, Hardees"", ""owner_company"": ""Al Ahly Real Estate Development Co."", ""managing_agent"": ""TSM Mall Management"", ""leasing_agent"": ""TSM Mall Management""}",Neighborhood Centre/Strip Malls,55000,9500,421,2000,"Supermarket, Fun Planet, Retail Shops, KFC, Pizza Hut, Hardees",10,400,,Al Ahly Real Estate Development Co.,,TSM Mall Management,TSM Mall Management,,,,,,"{""latitude"": 30.069885, ""longitude"": 31.226824, ""address"": ""Arkadia Mall, Boulaq Num.1, Bulaq, Cairo Governorate - EgyptView On Larger Map""}",30.069885,31.226824,"Arkadia Mall, Boulaq Num.1, Bulaq, Cairo Governorate - EgyptView On Larger Map","[{""name"": ""Supermarket"", ""category"": ""other""}, {""name"": ""Fun Planet"", ""category"": ""other""}, {""name"": ""Retail Shops"", ""category"": ""other""}, {""name"": ""KFC"", ""category"": ""food""}, {""name"": ""Pizza Hut"", ""category"": ""food""}, {""name"": ""Hardees"", ""category"": ""other""}]",2.3773672580718994,2025-09-13T13:57:51.457182,https://www.google.com/maps/place/?q=place_id:ChIJm_uSxY7LHkcRfCl8PScvsxI
https://www.mecsr.org/directory-shopping-centres/arkan,Arkan,https://www.savills.com.eg/,https://ik.imagekit.io/mecsrweb/images/pictures/profile/pimage-1737-156-photo.jpg,,Existing Mall,7,"{""type_of_property"": ""Mixed-use Properties"", ""mall_size_sqm"": 135000, ""gla_sqm"": 134999, ""levels"": 11, ""car_parks"": ""2,900"", ""retail_outlets"": ""327"", ""annual_footfall"": ""15000000"", ""year_built"": ""2013"", ""anchor_tenants"": ""Crowne Plaza, Cima, LA7 gym,Theatro Arkan, Cosmocity, Monkey Maze, Gourmet"", ""owner_company"": ""EL Badr for investments & Commercial Spaces"", ""developer_company_name"": ""Badreldin Developments"", ""managing_agent"": ""Savills Egypt"", ""leasing_agent"": ""Savills Egypt"", ""main_architects"": ""Dar Al-Handasah"", ""main_consultant"": ""Dar Al-Handasah"", ""main_contractor"": ""Badreldin Construction""}",Mixed-use Properties,135000,134999,327,2013,"Crowne Plaza, Cima, LA7 gym,Theatro Arkan, Cosmocity, Monkey Maze, Gourmet",11,"2,900",15000000,EL Badr for investments & Commercial Spaces,Badreldin Developments,Savills Egypt,Savills Egypt,Dar Al-Handasah,Dar Al-Handasah,Badreldin Construction,,,"{""latitude"": 30.0209683, ""longitude"": 31.0049064, ""address"": ""Sheikh Zayed, Cairo, EgyptView On Larger Map""}",30.0209683,31.0049064,"Sheikh Zayed, Cairo, EgyptView On Larger Map","[{""name"": ""Crowne Plaza"", ""category"": ""other""}, {""name"": ""Cima"", ""category"": ""other""}, {""name"": ""LA7 gym"", ""category"": ""other""}, {""name"": ""Theatro Arkan"", ""category"": ""other""}, {""name"": ""Cosmocity"", ""category"": ""other""}, {""name"": ""Monkey Maze"", ""category"": ""other""}, {""name"": ""Gourmet"", ""category"": ""other""}]",1.799180030822754,2025-09-13T13:57:54.627206,https://www.google.com/maps/place/?q=place_id:ChIJhRLDJQVbWBQRrbIt7vO8Fuk
https://www.mecsr.org/directory-shopping-centres/armada,Armada,https://www.armadaavm.com.tr/,https://ik.imagekit.io/mecsrweb/images/photos/main/48d4e07fe026ae2535722222f25992fc.jpg,,Existing Mall,17,"{""type_of_property"": ""Super Regional Centre"", ""mall_size_sqm"": 125000, ""gla_sqm"": 60000, ""year_built"": ""Armada 1: 2002, Armada 2: 2012"", ""anchor_tenants"": ""Beymen, Vakko/Vakkohome, Vakkorama, Beymen Club, Paribu Cineverse, MM Migros, Pa\u015fabah\u00e7e, H&M, Macfit, Rollhouse, Tekzen, Teknosa, Marks&Spencer, Mango, Kelebek, Harley-Davidson, Multi Yetenek Campus/Fenerbah\u00e7e Sport Schools"", ""owner_company"": ""S\u00f6\u011f\u00fct\u00f6z\u00fc Construction""}",Super Regional Centre,125000,60000,,"Armada 1: 2002, Armada 2: 2012","Beymen, Vakko/Vakkohome, Vakkorama, Beymen Club, Paribu Cineverse, MM Migros, Paşabahçe, H&M, Macfit, Rollhouse, Tekzen, Teknosa, Marks&Spencer, Mango, Kelebek, Harley-Davidson, Multi Yetenek Campus/Fenerbahçe Sport Schools",,,,Söğütözü Construction,,,,,,,,,"{""latitude"": 39.912703, ""longitude"": 32.809021, ""address"": ""Be\u015ftepe, Dumlup\u0131nar Blv. No:6, 06560 Yenimahalle/Ankara, T\u00fcrkiyeView On Larger Map""}",39.912703,32.809021,"Beştepe, Dumlupınar Blv. No:6, 06560 Yenimahalle/Ankara, TürkiyeView On Larger Map","[{""name"": ""Beymen"", ""category"": ""other""}, {""name"": ""Vakko/Vakkohome"", ""category"": ""other""}, {""name"": ""Vakkorama"", ""category"": ""other""}, {""name"": ""Beymen Club"", ""category"": ""other""}, {""name"": ""Paribu Cineverse"", ""category"": ""other""}, {""name"": ""MM Migros"", ""category"": ""other""}, {""name"": ""Pa\u015fabah\u00e7e"", ""category"": ""other""}, {""name"": ""H&M"", ""category"": ""fashion""}, {""name"": ""Macfit"", ""category"": ""fashion""}, {""name"": ""Rollhouse"", ""category"": ""other""}, {""name"": ""Tekzen"", ""category"": ""other""}, {""name"": ""Teknosa"", ""category"": ""other""}, {""name"": ""Marks&Spencer"", ""category"": ""other""}, {""name"": ""Mango"", ""category"": ""fashion""}, {""name"": ""Kelebek"", ""category"": ""other""}, {""name"": ""Harley-Davidson"", ""category"": ""other""}, {""name"": ""Multi Yetenek Campus/Fenerbah\u00e7e Sport Schools"", ""category"": ""other""}]",2.128009796142578,2025-09-13T13:57:55.868030,https://www.google.com/maps/place/?q=place_id:ChIJ1S_F4EuTbEgRjutEFVPsIME
https://www.mecsr.org/directory-shopping-centres/arman-project,Arman Project,https://www.armanmall.ir,https://ik.imagekit.io/mecsrweb/images/photos/main/86b9f41b8275b61591709dbd4e377864.jpg,,Existing Mall,1,"{""type_of_property"": ""Community Centre"", ""mall_size_sqm"": 29000, ""levels"": 13, ""car_parks"": ""445"", ""retail_outlets"": ""359"", ""year_built"": ""2015"", ""anchor_tenants"": ""Mix of Retail Brands and Stores"", ""managing_agent"": ""Mr. Mostafa Nemati""}",Community Centre,29000,,359,2015,Mix of Retail Brands and Stores,13,445,,,,Mr. Mostafa Nemati,,,,,,,"{""latitude"": 36.2972006, ""longitude"": 59.60669, ""address"": ""- Mashhad - IranView On Larger Map""}",36.2972006,59.60669,- Mashhad - IranView On Larger Map,"[{""name"": ""Mix of Retail Brands and Stores"", ""category"": ""other""}]",1.9183287620544434,2025-09-13T13:57:57.786608,https://www.google.com/maps/place/?q=place_id:ChIJu-9JCs6QbD8RZFUfQnHzm4Y
https://www.mecsr.org/directory-shopping-centres/armitaj-mashhad,Armitaj Mashhad,https://www.armitajmall.com,https://ik.imagekit.io/mecsrweb/images/photos/main/2bc53879ffc8258fb3083c566d44557e.jpg,,Existing Mall,5,"{""type_of_property"": ""Regional Centre"", ""mall_size_sqm"": 50000, ""gla_sqm"": 23000, ""levels"": 34, ""car_parks"": ""500"", ""retail_outlets"": ""300"", ""year_built"": ""2016"", ""anchor_tenants"": ""Hypermarket, Electronics, Kitchen Appliances, Coffee Shop, Bank Mellat"", ""managing_agent"": ""Mr. Alireza Pourrezai""}",Regional Centre,50000,23000,300,2016,"Hypermarket, Electronics, Kitchen Appliances, Coffee Shop, Bank Mellat",34,500,,,,Mr. Alireza Pourrezai,,,,,,,"{""latitude"": 36.3243045, ""longitude"": 59.4995073, ""address"": ""Mashhad, Golshan St, No. 8, IranView On Larger Map""}",36.3243045,59.4995073,"Mashhad, Golshan St, No. 8, IranView On Larger Map","[{""name"": ""Hypermarket"", ""category"": ""other""}, {""name"": ""Electronics"", ""category"": ""other""}, {""name"": ""Kitchen Appliances"", ""category"": ""other""}, {""name"": ""Coffee Shop"", ""category"": ""other""}, {""name"": ""Bank Mellat"", ""category"": ""other""}]",1.8531391620635986,2025-09-13T13:58:00.965211,https://www.google.com/maps/place/?q=place_id:ChIJAbGumGGNbD8R2KKd2Yr-F7o
https://www.mecsr.org/directory-shopping-centres/arraya-commercial-centre,Arraya Commercial Centre,https://www.salhia.com,https://ik.imagekit.io/mecsrweb/images/photos/main/02e86da2ba81cc8549dfea5d8bd3479e.jpg,,Existing Mall,4,"{""type_of_property"": ""Community Centre"", ""mall_size_sqm"": 10745, ""gla_sqm"": 7209, ""levels"": 3, ""car_parks"": ""1400"", ""retail_outlets"": ""68"", ""year_built"": ""2003"", ""anchor_tenants"": ""Home Selection, Arabica, Missoni, Corneliani"", ""owner_company"": ""Salhia Real Estate Co."", ""managing_agent"": ""Salhia Real Estate Co."", ""leasing_agent"": ""Salhia Real Estate Co."", ""main_architects"": ""PACE, Pan Arab Consulting Engineers"", ""main_consultant"": ""PACE, Pan Arab Consulting Engineers"", ""main_contractor"": ""Ahmadiah Contracting & Trading Co. KCSC"", ""retail_solutions_provider_service_provider_footfall_retail_analytics_technology_others"": ""V-Count"", ""retail_solutions_provider"": ""- Service Provider (Footfall / Retail Analytics / Technology / Others)""}",Community Centre,10745,7209,68,2003,"Home Selection, Arabica, Missoni, Corneliani",3,1400,,Salhia Real Estate Co.,,Salhia Real Estate Co.,Salhia Real Estate Co.,"PACE, Pan Arab Consulting Engineers","PACE, Pan Arab Consulting Engineers",Ahmadiah Contracting & Trading Co. KCSC,- Service Provider (Footfall / Retail Analytics / Technology / Others),V-Count,"{""latitude"": 29.3715596, ""longitude"": 47.9736459, ""address"": ""Kuwait City, Safat  KuwaitView On Larger Map""}",29.3715596,47.9736459,"Kuwait City, Safat  KuwaitView On Larger Map","[{""name"": ""Home Selection"", ""category"": ""other""}, {""name"": ""Arabica"", ""category"": ""other""}, {""name"": ""Missoni"", ""category"": ""other""}, {""name"": ""Corneliani"", ""category"": ""other""}]",1.7606852054595947,2025-09-13T13:58:06.439843,https://www.google.com/maps/place/?q=place_id:ChIJ4WeLBpeEzz8RtCf1bZuqXN8
https://www.mecsr.org/directory-shopping-centres/art-of-living-mall,Art Of Living Mall,https://artoflivingmall.com/contact-us/,https://ik.imagekit.io/mecsrweb/images/photos/main/8659b35643097d9b6faee57c3819cd81.jpg,,Existing Mall,0,"{""type_of_property"": ""Community Centre"", ""mall_size_sqm"": 47286, ""gla_sqm"": 23225, ""year_built"": ""2019"", ""managing_agent"": ""MMS Global"", ""leasing_agent"": ""MMS Global""}",Community Centre,47286,23225,,2019,,,,,,,MMS Global,MMS Global,,,,,,"{""latitude"": 25.104748, ""longitude"": 55.22796899999999, ""address"": ""Al Barsha 2 - Dubai - United Arab EmiratesView On Larger Map""}",25.104748,55.22796899999999,Al Barsha 2 - Dubai - United Arab EmiratesView On Larger Map,,2.4518728256225586,2025-09-13T13:58:07.638602,https://www.google.com/maps/place/?q=place_id:ChIJH4mWulVpXz4RFVDdhP55Acw
https://www.mecsr.org/directory-shopping-centres/artemis-farmanieh-complex-trade,Artemis Farmanieh Complex Trade,https://www.artemisfarmanieh.com,https://ik.imagekit.io/mecsrweb/images/photos/main/2bc53879ffc8258fb3083c566d44557e.jpg,,Existing Mall,1,"{""type_of_property"": ""Mixed-use Properties"", ""mall_size_sqm"": 31000, ""levels"": 25, ""car_parks"": ""440"", ""retail_outlets"": ""145"", ""year_built"": ""2016"", ""anchor_tenants"": ""Mix of Retail Brands and Stores"", ""managing_agent"": ""Mr Hamid Hajhoseini"", ""main_architects"": ""Chaupan Maheen Consulting Engineers""}",Mixed-use Properties,31000,,145,2016,Mix of Retail Brands and Stores,25,440,,,,Mr Hamid Hajhoseini,,Chaupan Maheen Consulting Engineers,,,,,"{""latitude"": 35.7961069, ""longitude"": 51.4760146, ""address"": ""- Tehran - IranView On Larger Map""}",35.7961069,51.4760146,- Tehran - IranView On Larger Map,"[{""name"": ""Mix of Retail Brands and Stores"", ""category"": ""other""}]",2.8329031467437744,2025-09-13T13:58:08.744266,https://www.google.com/maps/place/?q=place_id:ChIJ5Uh1Lv4Ejj8RFuzkOObrWXU
https://www.mecsr.org/directory-shopping-centres/asia-mall,Asia Mall,https://www.asiamall.kg,https://ik.imagekit.io/mecsrweb/images/photos/main/8659b35643097d9b6faee57c3819cd81.jpg,,Existing Mall,8,"{""type_of_property"": ""Regional Centre"", ""mall_size_sqm"": 73000, ""gla_sqm"": 55000, ""levels"": 4, ""car_parks"": ""1000"", ""retail_outlets"": ""100"", ""year_built"": ""2017 Aug"", ""anchor_tenants"": ""Econika, Incanto, DeFacto, Jungle Play, Broadway, Penti, Incanto, Crocs"", ""owner_company"": ""Asia Mall Shopping Center"", ""managing_agent"": ""Asia Mall Shopping Center"", ""leasing_agent"": ""Asia Mall Shopping Center"", ""main_architects"": ""Mario Bartylla and Zurab Zaalishvili of MB Architects"", ""main_consultant"": ""Dr. Oskon Osmolov"", ""main_contractor"": ""Company VDS""}",Regional Centre,73000,55000,100,2017 Aug,"Econika, Incanto, DeFacto, Jungle Play, Broadway, Penti, Incanto, Crocs",4,1000,,Asia Mall Shopping Center,,Asia Mall Shopping Center,Asia Mall Shopping Center,Mario Bartylla and Zurab Zaalishvili of MB Architects,Dr. Oskon Osmolov,Company VDS,,,"{""latitude"": 42.8557053, ""longitude"": 74.5851587, ""address"": ""3 Mir Ave, - Bishkek - KyrgyzstanView On Larger Map""}",42.8557053,74.5851587,"3 Mir Ave, - Bishkek - KyrgyzstanView On Larger Map","[{""name"": ""Econika"", ""category"": ""other""}, {""name"": ""Incanto"", ""category"": ""other""}, {""name"": ""DeFacto"", ""category"": ""other""}, {""name"": ""Jungle Play"", ""category"": ""other""}, {""name"": ""Broadway"", ""category"": ""other""}, {""name"": ""Penti"", ""category"": ""other""}, {""name"": ""Incanto"", ""category"": ""other""}, {""name"": ""Crocs"", ""category"": ""other""}]",2.227221965789795,2025-09-13T13:58:12.948452,https://www.google.com/maps/place/?q=place_id:ChIJEYrMhKo3s1IRN59sH0BfxDY
